niv,siruta,name,postal,jud,sirsup,tip,med,regiune,nuts
3,46411,ROŞIORU,127193,10,46377,23,3,2,RO222
3,46420,TÂRLELE,127194,10,46377,23,3,2,RO222
2,46439,COLŢI,,10,109,3,3,2,RO222
3,46448,COLŢI,127195,10,46439,22,3,2,RO222
3,46457,ALUNIŞ,127196,10,46439,23,3,2,RO222
3,46466,COLŢII DE JOS,127197,10,46439,23,3,2,RO222
3,46475,MUSCELU CĂRĂMĂNEŞTI,127198,10,46439,23,3,2,RO222
2,46484,COSTEŞTI,,10,109,3,3,2,RO222
3,46493,COSTEŞTI,127200,10,46484,22,3,2,RO222
3,46509,BUDIŞTENI,127201,10,46484,23,3,2,RO222
3,46518,GOMOEŞTI,127202,10,46484,23,3,2,RO222
3,46527,GROŞANI,127203,10,46484,23,3,2,RO222
3,46536,PIETROSU,127204,10,46484,23,3,2,RO222
3,46545,SPĂTARU,127206,10,46484,23,3,2,RO222
2,46554,COZIENI,,10,109,3,3,2,RO222
3,46563,COZIENI,127210,10,46554,22,3,2,RO222
3,46572,ANINI,127211,10,46554,23,3,2,RO222
3,46581,BĂLĂNEŞTI,127212,10,46554,23,3,2,RO222
3,46590,BERCEŞTI,127213,10,46554,23,3,2,RO222
3,46607,CIOCĂNEŞTI,127214,10,46554,23,3,2,RO222
3,46616,COCÂRCENI,127216,10,46554,23,3,2,RO222
3,46625,COLŢENI,127217,10,46554,23,3,2,RO222
3,46634,FAŢA LUI NAN,127218,10,46554,23,3,2,RO222
3,46643,GLODURILE,127219,10,46554,23,3,2,RO222
3,46652,IZVORU,127221,10,46554,23,3,2,RO222
3,46661,LUNGEŞTI,127222,10,46554,23,3,2,RO222
3,46670,NISTOREŞTI,127223,10,46554,23,3,2,RO222
3,46689,PIETRARU,127224,10,46554,23,3,2,RO222
3,46698,PUNGA,127226,10,46554,23,3,2,RO222
3,46705,TEIŞU,127227,10,46554,23,3,2,RO222
3,46714,TRESTIA,127228,10,46554,23,3,2,RO222
3,46723,TULBUREA,127229,10,46554,23,3,2,RO222
3,46732,VALEA BANULUI,127231,10,46554,23,3,2,RO222
3,46741,VALEA ROATEI,127232,10,46554,23,3,2,RO222
3,46750,ZĂPODIA,127233,10,46554,23,3,2,RO222
2,50564,FLORICA,,10,109,3,3,2,RO222
3,47603,FLORICA,127377,10,50564,22,3,2,RO222
2,46769,GĂLBINAŞI,,10,109,3,3,2,RO222
3,46778,GĂLBINAŞI,127240,10,46769,22,3,2,RO222
3,46787,BENTU,127241,10,46769,23,3,2,RO222
3,46796,TĂBĂRĂŞTI,127242,10,46769,23,3,2,RO222
2,46803,GHERĂSENI,,10,109,3,3,2,RO222
3,46812,GHERĂSENI,127245,10,46803,22,3,2,RO222
3,46821,SUDIŢI,127246,10,46803,23,3,2,RO222
2,46830,GHERGHEASA,,10,109,3,3,2,RO222
3,46849,GHERGHEASA,127250,10,46830,22,3,2,RO222
3,46858,SĂLCIOARA,127251,10,46830,23,3,2,RO222
2,46867,GLODEANU SĂRAT,,10,109,3,3,2,RO222
3,46876,GLODEANU SĂRAT,127255,10,46867,22,3,2,RO222
3,46885,CĂLDĂRUŞEANCA,127256,10,46867,23,3,2,RO222
3,46894,ILEANA,127257,10,46867,23,3,2,RO222
3,46901,PITULICEA,127258,10,46867,23,3,2,RO222
2,46910,GLODEANU-SILIŞTEA,,10,109,3,3,2,RO222
3,46929,GLODEANU-SILIŞTEA,127260,10,46910,22,3,2,RO222
3,46938,CASOTA,127261,10,46910,23,3,2,RO222
3,46947,CÂRLIGU MARE,127262,10,46910,23,3,2,RO222
3,46956,CÂRLIGU MIC,127263,10,46910,23,3,2,RO222
3,46965,CORBU,127264,10,46910,23,3,2,RO222
3,46974,COTORCA,127266,10,46910,23,3,2,RO222
3,46983,SATU NOU,127267,10,46910,23,3,2,RO222
3,46992,VĂCĂREASCA,127268,10,46910,23,3,2,RO222
2,47006,GREBĂNU,,10,109,3,3,2,RO222
3,47015,GREBĂNU,127270,10,47006,22,3,2,RO222
3,47024,HOMEŞTI,127271,10,47006,23,3,2,RO222
3,47033,LIVADA,127272,10,47006,23,3,2,RO222
3,47042,LIVADA MICĂ,127273,10,47006,23,3,2,RO222
3,47051,PLEVNA,127274,10,47006,23,3,2,RO222
3,47060,ZĂPLAZI,127276,10,47006,23,3,2,RO222
2,47079,GURA TEGHII,,10,109,3,3,2,RO222
3,47088,GURA TEGHII,127280,10,47079,22,3,2,RO222
3,47097,FURTUNEŞTI,127281,10,47079,23,3,2,RO222
3,47104,NEMERTEA,127282,10,47079,23,3,2,RO222
3,47113,PĂLTINIŞ,127283,10,47079,23,3,2,RO222
3,47122,SECUIU,127284,10,47079,23,3,2,RO222
3,47131,VADU OII,127286,10,47079,23,3,2,RO222
3,47140,VARLAAM,127287,10,47079,23,3,2,RO222
2,47159,LARGU,,10,109,3,3,2,RO222
3,47168,LARGU,127290,10,47159,22,3,2,RO222
3,47177,SCĂRLĂTEŞTI,127291,10,47159,23,3,2,RO222
2,47186,LOPĂTARI,,10,109,3,3,2,RO222
3,47195,LOPĂTARI,127295,10,47186,22,3,2,RO222
3,47202,BREBU,127296,10,47186,23,3,2,RO222
3,47211,FUNDATA,127297,10,47186,23,3,2,RO222
3,47220,LUNCILE,127298,10,47186,23,3,2,RO222
3,47239,PESTRIŢU,127299,10,47186,23,3,2,RO222
3,47248,PLAIU NUCULUI,127301,10,47186,23,3,2,RO222
3,47257,PLOŞTINA,127302,10,47186,23,3,2,RO222
3,47266,POTECU,127303,10,47186,23,3,2,RO222
3,47275,SĂRENI,127304,10,47186,23,3,2,RO222
3,47284,TERCA,127306,10,47186,23,3,2,RO222
3,47293,VÂRTEJU,127307,10,47186,23,3,2,RO222
2,47300,LUCIU,,10,109,3,3,2,RO222
3,47319,LUCIU,127315,10,47300,22,3,2,RO222
3,47328,CARAGELE,127316,10,47300,23,3,2,RO222
2,47337,MĂGURA,,10,109,3,3,2,RO222
3,47346,MĂGURA,127320,10,47337,22,3,2,RO222
3,47355,CIUTA,127321,10,47337,23,3,2,RO222
2,47373,MĂRĂCINENI,,10,109,3,3,2,RO222
3,47382,MĂRĂCINENI,127325,10,47373,22,3,2,RO222
3,47391,CĂPĂŢÂNEŞTI,127326,10,47373,23,3,2,RO222
3,47408,POTOCENI,127327,10,47373,23,3,2,RO222
2,47417,MĂRGĂRITEŞTI,,10,109,3,3,2,RO222
3,47426,MĂRGĂRITEŞTI,127330,10,47417,22,3,2,RO222
3,47435,CÂMPULUNGEANCA,127331,10,47417,23,3,2,RO222
3,47444,FÂNTÂNELE,127332,10,47417,23,3,2,RO222
2,47630,MÂNZĂLEŞTI,,10,109,3,3,2,RO222
3,47649,MÂNZĂLEŞTI,127335,10,47630,22,3,2,RO222
3,47658,BEŞLII,127336,10,47630,23,3,2,RO222
3,47667,BUŞTEA,127337,10,47630,23,3,2,RO222
3,47676,CIREŞU,127338,10,47630,23,3,2,RO222
3,47685,GHIZDITA,127339,10,47630,23,3,2,RO222
3,47694,GURA BĂDICULUI,127341,10,47630,23,3,2,RO222
3,47701,JGHIAB,127342,10,47630,23,3,2,RO222
3,47710,PLAVĂŢU,127343,10,47630,23,3,2,RO222
3,47729,POIANA VÂLCULUI,127344,10,47630,23,3,2,RO222
3,47738,SATU VECHI,127346,10,47630,23,3,2,RO222
3,47747,TRESTIOARA,127347,10,47630,23,3,2,RO222
3,47756,VALEA COTOAREI,127348,10,47630,23,3,2,RO222
3,47765,VALEA URSULUI,127349,10,47630,23,3,2,RO222
2,47453,MEREI,,10,109,3,3,2,RO222
3,47462,MEREI,127355,10,47453,22,3,2,RO222
3,47471,CIOBĂNOAIA,127356,10,47453,23,3,2,RO222
3,47480,DEALUL VIEI,127357,10,47453,23,3,2,RO222
3,47499,DOBRILEŞTI,127358,10,47453,23,3,2,RO222
3,47505,GURA SĂRĂŢII,127359,10,47453,23,3,2,RO222
3,47514,IZVORU DULCE,127361,10,47453,23,3,2,RO222
3,47523,LIPIA,127362,10,47453,23,3,2,RO222
3,47532,NENCIULEŞTI,127363,10,47453,23,3,2,RO222
3,47541,OGRĂZILE,127364,10,47453,23,3,2,RO222
3,47550,SĂRATA-MONTEORU,127366,10,47453,23,3,2,RO222
3,47569,VALEA PUŢULUI MEREI,127367,10,47453,23,3,2,RO222
2,47578,MIHĂILEŞTI,,10,109,3,3,2,RO222
3,47587,MIHĂILEŞTI,127375,10,47578,22,3,2,RO222
3,47596,COLŢĂNENI,127376,10,47578,23,3,2,RO222
3,47612,MĂRGINEANU,127378,10,47578,23,3,2,RO222
3,47621,SATU NOU,127379,10,47578,23,3,2,RO222
2,47774,MOVILA BANULUI,,10,109,3,3,2,RO222
3,47783,MOVILA BANULUI,127380,10,47774,22,3,2,RO222
3,47792,CIORANCA,127381,10,47774,23,3,2,RO222
3,47809,LIMPEZIŞ,127382,10,47774,23,3,2,RO222
2,47818,MURGEŞTI,,10,109,3,3,2,RO222
3,47827,MURGEŞTI,127385,10,47818,22,3,2,RO222
3,47836,BATOGU,127386,10,47818,23,3,2,RO222
3,47845,VALEA RATEI,127387,10,47818,23,3,2,RO222
2,47854,NĂENI,,10,109,3,3,2,RO222
3,47863,NĂENI,127390,10,47854,22,3,2,RO222
3,47881,FÂNTÂNELE,127391,10,47854,23,3,2,RO222
3,47872,FINŢEŞTI,127392,10,47854,23,3,2,RO222
3,47890,PROŞCA,127393,10,47854,23,3,2,RO222
3,47907,VÂRF,127394,10,47854,23,3,2,RO222
2,48021,ODĂILE,,10,109,3,3,2,RO222
3,48030,ODĂILE,127395,10,48021,22,3,2,RO222
3,48049,CAPU SATULUI,127396,10,48021,23,3,2,RO222
3,48058,CORNEANU,127397,10,48021,23,3,2,RO222
3,48067,GORÂNI,127398,10,48021,23,3,2,RO222
3,48076,LACU,127399,10,48021,23,3,2,RO222
3,48085,PIATRA ALBĂ,127401,10,48021,23,3,2,RO222
3,48094,POSOBEŞTI,127402,10,48021,23,3,2,RO222
3,48101,SCOROŞEŞTI,127403,10,48021,23,3,2,RO222
3,48110,VALEA FÂNTÂNEI,127404,10,48021,23,3,2,RO222
3,48129,VALEA ŞTEFANULUI,127406,10,48021,23,3,2,RO222
2,48138,PADINA,,10,109,3,3,2,RO222
3,48147,PADINA,127410,10,48138,22,3,2,RO222
3,48156,TĂTULEŞTI,127411,10,48138,23,3,2,RO222
2,48165,PARDOŞI,,10,109,3,3,2,RO222
3,48174,PARDOŞI,127415,10,48165,22,3,2,RO222
3,48183,CHIPERU,127416,10,48165,23,3,2,RO222
3,48192,COSTOMIRU,127417,10,48165,23,3,2,RO222
3,48209,VALEA LUI LALU,127419,10,48165,23,3,2,RO222
3,48218,VALEA ŞCHIOPULUI,127418,10,48165,23,3,2,RO222
2,48227,PĂNĂTĂU,,10,109,3,3,2,RO222
3,48236,PĂNĂTĂU,127420,10,48227,22,3,2,RO222
3,48245,BEGU,127421,10,48227,23,3,2,RO222
3,48254,LACU CU ANINI,127422,10,48227,23,3,2,RO222
3,48263,MĂGURICEA,127423,10,48227,23,3,2,RO222
3,48272,PLĂIŞOR,127424,10,48227,23,3,2,RO222
3,48281,RÂPILE,127426,10,48227,23,3,2,RO222
3,48290,SIBICIU DE JOS,127427,10,48227,23,3,2,RO222
3,48307,TEGA,127428,10,48227,23,3,2,RO222
3,48316,ZAHAREŞTI,127429,10,48227,23,3,2,RO222
2,48557,PÂRSCOV,,10,109,3,3,2,RO222
3,48566,PÂRSCOV,127450,10,48557,22,3,2,RO222
3,48575,BĂDILA,127451,10,48557,23,3,2,RO222
3,48584,CURCĂNEŞTI,127452,10,48557,23,3,2,RO222
3,48593,LUNCA FRUMOASĂ,127453,10,48557,23,3,2,RO222
3,48600,OLEŞEŞTI,127454,10,48557,23,3,2,RO222
3,48619,PÂRJOLEŞTI,127456,10,48557,23,3,2,RO222
3,48628,ROBEŞTI,127457,10,48557,23,3,2,RO222
3,48637,RUNCU,127458,10,48557,23,3,2,RO222
3,48646,TÂRCOV,127459,10,48557,23,3,2,RO222
3,48655,TOCILENI,127461,10,48557,23,3,2,RO222
3,48664,TRESTIENI,127462,10,48557,23,3,2,RO222
3,48673,VALEA PURCARULUI,127463,10,48557,23,3,2,RO222
2,48487,PIETROASELE,,10,109,3,3,2,RO222
3,48496,PIETROASELE,127470,10,48487,22,3,2,RO222
3,48502,CÂLŢEŞTI,127471,10,48487,23,3,2,RO222
3,48511,CLONDIRU DE SUS,127472,10,48487,23,3,2,RO222
3,48520,DARA,127473,10,48487,23,3,2,RO222
3,48539,PIETROASA MICĂ,127474,10,48487,23,3,2,RO222
3,48548,ŞARÂNGA,127476,10,48487,23,3,2,RO222
2,48682,PODGORIA,,10,109,3,3,2,RO222
3,48691,PODGORIA,127480,10,48682,22,3,2,RO222
3,48708,COŢATCU,127481,10,48682,23,3,2,RO222
3,48717,ORATIA,127482,10,48682,23,3,2,RO222
3,48726,PLEŞEŞTI,127483,10,48682,23,3,2,RO222
3,48735,TĂBĂCARI,127484,10,48682,23,3,2,RO222
2,48771,POŞTA CÂLNĂU,,10,109,3,3,2,RO222
3,48780,POŞTA CÂLNĂU,127485,10,48771,22,3,2,RO222
3,48799,ALICENI,127486,10,48771,23,3,2,RO222
3,48806,COCONARI,127487,10,48771,23,3,2,RO222
3,48815,POTÂRNICHEŞTI,127488,10,48771,23,3,2,RO222
3,48824,SUDIŢI,127489,10,48771,23,3,2,RO222
3,48833,ZILIŞTEANCA,127491,10,48771,23,3,2,RO222
2,48842,PUIEŞTI,,10,109,3,3,2,RO222
3,48851,PUIEŞTII DE JOS,127502,10,48842,22,3,2,RO222
3,48860,DĂSCĂLEŞTI,127496,10,48842,23,3,2,RO222
3,48879,LUNCA,127497,10,48842,23,3,2,RO222
3,48888,MĂCRINA,127498,10,48842,23,3,2,RO222
3,48897,NICOLEŞTI,127499,10,48842,23,3,2,RO222
3,48904,PLOPI,127501,10,48842,23,3,2,RO222
3,48913,PUIEŞTII DE SUS,127503,10,48842,23,3,2,RO222
2,48922,RACOVIŢENI,,10,109,3,3,2,RO222
3,48931,RACOVIŢENI,127505,10,48922,22,3,2,RO222
3,48940,BUDREA,127506,10,48922,23,3,2,RO222
3,48959,PETRIŞORU,127507,10,48922,23,3,2,RO222
2,48968,RÂMNICELU,,10,109,3,3,2,RO222
3,48977,RÂMNICELU,127510,10,48968,22,3,2,RO222
3,48986,COLIBAŞI,127511,10,48968,23,3,2,RO222
3,48995,FOTIN,127512,10,48968,23,3,2,RO222
3,49000,ŞTIUBEI,127513,10,48968,23,3,2,RO222
2,49019,ROBEASCA,,10,109,3,3,2,RO222
3,49028,ROBEASCA,127515,10,49019,22,3,2,RO222
3,49037,MOŞEŞTI,127516,10,49019,23,3,2,RO222
2,49046,RUŞEŢU,,10,109,3,3,2,RO222
3,49055,RUŞEŢU,127520,10,49046,22,3,2,RO222
3,49064,SERGENT IONEL ŞTEFAN,127521,10,49046,23,3,2,RO222
2,49073,SĂGEATA,,10,109,3,3,2,RO222
3,49082,SĂGEATA,127525,10,49073,22,3,2,RO222
3,49091,BANIŢA,127526,10,49073,23,3,2,RO222
3,49108,BEILIC,127527,10,49073,23,3,2,RO222
3,49117,BORDUŞANI,127528,10,49073,23,3,2,RO222
3,49126,DÂMBROCA,127529,10,49073,23,3,2,RO222
3,49135,GĂVĂNEŞTI,127531,10,49073,23,3,2,RO222
3,49144,MOVILIŢA,127532,10,49073,23,3,2,RO222
2,49153,SĂHĂTENI,,10,109,3,3,2,RO222
3,49162,SĂHĂTENI,127535,10,49153,22,3,2,RO222
3,49171,GĂGENI,127536,10,49153,23,3,2,RO222
3,49180,ISTRIŢA DE JOS,127537,10,49153,23,3,2,RO222
3,49199,VINTILEANCA,127538,10,49153,23,3,2,RO222
2,49206,SĂPOCA,,10,109,3,3,2,RO222
3,49215,SĂPOCA,127540,10,49206,22,3,2,RO222
3,49224,MĂTEŞTI,127541,10,49206,23,3,2,RO222
2,49233,SĂRULEŞTI,,10,109,3,3,2,RO222
3,49242,SĂRULEŞTI,127545,10,49233,22,3,2,RO222
3,49251,CĂRĂTNĂU DE JOS,127546,10,49233,23,3,2,RO222
3,49260,CĂRĂTNĂU DE SUS,127547,10,49233,23,3,2,RO222
3,49279,GOICELU,127548,10,49233,23,3,2,RO222
3,49288,SĂRILE-CĂTUN,127549,10,49233,23,3,2,RO222
3,49297,VALEA LARGĂ-SĂRULEŞTI,127551,10,49233,23,3,2,RO222
3,49304,VALEA STÂNEI,127552,10,49233,23,3,2,RO222
2,49313,SCORŢOASA,,10,109,3,3,2,RO222
3,49322,SCORŢOASA,127555,10,49313,22,3,2,RO222
3,49331,BALTA TOCILA,127556,10,49313,23,3,2,RO222
3,49340,BECIU,127557,10,49313,23,3,2,RO222
3,49368,DÂLMA,127558,10,49313,23,3,2,RO222
3,49359,DELENI,127559,10,49313,23,3,2,RO222
3,49377,GOLU GRABICINA,127561,10,49313,23,3,2,RO222
3,49386,GRABICINA DE JOS,127562,10,49313,23,3,2,RO222
3,49395,GRABICINA DE SUS,127563,10,49313,23,3,2,RO222
3,49402,GURA VĂII,127564,10,49313,23,3,2,RO222
3,49411,PLOPEASA,127566,10,49313,23,3,2,RO222
3,49420,POLICIORI,127567,10,49313,23,3,2,RO222
2,49439,SCUTELNICI,,10,109,3,3,2,RO222
3,49448,SCUTELNICI,127575,10,49439,22,3,2,RO222
3,49457,ARCANU,127576,10,49439,23,3,2,RO222
3,49466,BRĂGĂREASA,127577,10,49439,23,3,2,RO222
3,49475,LIPĂNESCU,127578,10,49439,23,3,2,RO222
2,49484,SIRIU,,10,109,3,3,2,RO222
3,49493,LUNCA JARIŞTEI,127585,10,49484,22,3,2,RO222
3,49518,CAŞOCA,127581,10,49484,23,3,2,RO222
3,49509,COLŢU PIETRII,127582,10,49484,23,3,2,RO222
3,49527,GURA SIRIULUI,127583,10,49484,23,3,2,RO222
3,49536,MUŞCELUŞA,127584,10,49484,23,3,2,RO222
2,49545,SMEENI,,10,109,3,3,2,RO222
3,49554,SMEENI,127595,10,49545,22,3,2,RO222
3,49563,ALBEŞTI,127596,10,49545,23,3,2,RO222
3,49572,BĂLAIA,127597,10,49545,23,3,2,RO222
3,49581,CĂLŢUNA,127598,10,49545,23,3,2,RO222
3,49590,MOISICA,127599,10,49545,23,3,2,RO222
3,49607,UDAŢI-LUCIENI,127601,10,49545,23,3,2,RO222
3,49616,UDAŢI-MÂNZU,127602,10,49545,23,3,2,RO222
2,49625,STÂLPU,,10,109,3,3,2,RO222
3,49634,STÂLPU,127605,10,49625,22,3,2,RO222
2,49643,TISĂU,,10,109,3,3,2,RO222
3,49652,IZVORU,127616,10,49643,22,3,2,RO222
3,49661,BĂRBUNCEŞTI,127611,10,49643,23,3,2,RO222
3,49670,GRĂJDANA,127612,10,49643,23,3,2,RO222
3,49689,HALEŞ,127613,10,49643,23,3,2,RO222
3,49698,IZVORANU,127614,10,49643,23,3,2,RO222
3,49705,LEICULEŞTI,127617,10,49643,23,3,2,RO222
3,49714,PĂDURENII,127618,10,49643,23,3,2,RO222
3,49723,SALCIA,127619,10,49643,23,3,2,RO222
3,49732,STREZENI,127621,10,49643,23,3,2,RO222
3,49741,TISĂU,127610,10,49643,23,3,2,RO222
3,49750,VALEA SĂLCIILOR,127622,10,49643,23,3,2,RO222
2,49769,TOPLICENI,,10,109,3,3,2,RO222
3,49778,TOPLICENI,127630,10,49769,22,3,2,RO222
3,49787,BĂBENI,127631,10,49769,23,3,2,RO222
3,49796,CEAIRU,127632,10,49769,23,3,2,RO222
3,49803,DEDULEŞTI,127633,10,49769,23,3,2,RO222
3,49812,GURA FĂGETULUI,127634,10,49769,23,3,2,RO222
3,49821,POŞTA,127636,10,49769,23,3,2,RO222
3,49830,RĂDUCEŞTI,127637,10,49769,23,3,2,RO222
2,49849,ŢINTEŞTI,,10,109,3,3,2,RO222
3,49858,ŢINTEŞTI,127640,10,49849,22,3,2,RO222
3,49867,MAXENU,127641,10,49849,23,3,2,RO222
3,49876,ODAIA BANULUI,127642,10,49849,23,3,2,RO222
3,49885,POGONELE,127643,10,49849,23,3,2,RO222
2,49894,ULMENI,,10,109,3,3,2,RO222
3,49901,ULMENI,127645,10,49894,22,3,2,RO222
3,49910,BĂLTĂREŢI,127646,10,49894,23,3,2,RO222
3,49929,CLONDIRU,127647,10,49894,23,3,2,RO222
3,49938,SĂRATA,127648,10,49894,23,3,2,RO222
3,49947,VÂLCELE,127649,10,49894,23,3,2,RO222
2,50549,UNGURIU,,10,109,3,3,2,RO222
3,47364,UNGURIU,127322,10,50549,22,3,2,RO222
3,50556,OJASCA,127323,10,50549,23,3,2,RO222
2,49956,VADU PAŞII,,10,109,3,3,2,RO222
3,49965,VADU PAŞII,127650,10,49956,22,3,2,RO222
3,49974,BĂJANI,127651,10,49956,23,3,2,RO222
3,49983,FOCŞĂNEI,127652,10,49956,23,3,2,RO222
3,49992,GURA CÂLNĂULUI,127653,10,49956,23,3,2,RO222
3,50004,SCURTEŞTI,127654,10,49956,23,3,2,RO222
3,50013,STĂNCEŞTI,127656,10,49956,23,3,2,RO222
2,50022,VALEA RÂMNICULUI,,10,109,3,3,2,RO222
3,50031,VALEA RÂMNICULUI,127660,10,50022,22,3,2,RO222
3,50040,OREAVUL,127661,10,50022,23,3,2,RO222
3,50059,RUBLA,127662,10,50022,23,3,2,RO222
2,50068,VALEA SALCIEI,,10,109,3,3,2,RO222
3,50077,VALEA SALCIEI,127665,10,50068,22,3,2,RO222
3,50086,MODRENI,127666,10,50068,23,3,2,RO222
3,50095,VALEA SALCIEI-CĂTUN,127667,10,50068,23,3,2,RO222
2,50399,VÂLCELELE,,10,109,3,3,2,RO222
3,50406,VÂLCELELE,127670,10,50399,22,3,2,RO222
2,50102,VERNEŞTI,,10,109,3,3,2,RO222
3,50111,VERNEŞTI,127675,10,50102,22,3,2,RO222
3,50120,BRĂDEANCA,127676,10,50102,23,3,2,RO222
3,50139,CÂNDEŞTI,127677,10,50102,23,3,2,RO222
3,50148,CÂRLOMĂNEŞTI,127678,10,50102,23,3,2,RO222
3,50157,MIEREA,127679,10,50102,23,3,2,RO222
3,50166,NENCIU,127681,10,50102,23,3,2,RO222
3,50175,NIŞCOV,127682,10,50102,23,3,2,RO222
3,50184,SĂSENII NOI,127683,10,50102,23,3,2,RO222
3,50193,SĂSENII PE VALE,127686,10,50102,23,3,2,RO222
3,50200,SĂSENII VECHI,127684,10,50102,23,3,2,RO222
3,50219,ZOREŞTI,127687,10,50102,23,3,2,RO222
2,50228,VINTILĂ VODĂ,,10,109,3,3,2,RO222
3,50237,VINTILĂ VODĂ,127695,10,50228,22,3,2,RO222
3,50246,BODINEŞTI,127696,10,50228,23,3,2,RO222
3,50255,COCA-ANTIMIREŞTI,127697,10,50228,23,3,2,RO222
3,50264,COCA-NICULEŞTI,127698,10,50228,23,3,2,RO222
3,50273,NICULEŞTI,127699,10,50228,23,3,2,RO222
3,50282,PETRĂCHEŞTI,127701,10,50228,23,3,2,RO222
3,50291,PODU MUNCII,127702,10,50228,23,3,2,RO222
3,50308,SÂRBEŞTI,127703,10,50228,23,3,2,RO222
3,50317,SMEEŞTI,127704,10,50228,23,3,2,RO222
2,50326,VIPEREŞTI,,10,109,3,3,2,RO222
3,50335,VIPEREŞTI,127705,10,50326,22,3,2,RO222
3,50344,MUSCEL,127706,10,50326,23,3,2,RO222
3,50353,PĂLICI,127707,10,50326,23,3,2,RO222
3,50362,RUŞAVĂŢ,127708,10,50326,23,3,2,RO222
3,50371,TRONARI,127709,10,50326,23,3,2,RO222
3,50380,URSOAIA,127711,10,50326,23,3,2,RO222
2,50415,ZĂRNEŞTI,,10,109,3,3,2,RO222
3,50424,FUNDENI,127717,10,50415,22,3,2,RO222
3,50433,COMISOAIA,127716,10,50415,23,3,2,RO222
3,50442,PRUNENI,127718,10,50415,23,3,2,RO222
3,50451,VADU SOREŞTI,127719,10,50415,23,3,2,RO222
3,50460,ZĂRNEŞTI,127715,10,50415,23,3,2,RO222
2,50479,ZIDURI,,10,109,3,3,2,RO222
3,50488,ZIDURI,127720,10,50479,22,3,2,RO222
3,50497,COSTIENI,127721,10,50479,23,3,2,RO222
3,50503,CUCULEASA,127722,10,50479,23,3,2,RO222
3,50512,HELIADE RĂDULESCU,127723,10,50479,23,3,2,RO222
3,50521,LANURILE,127724,10,50479,23,3,2,RO222
3,50530,ZOIŢA,127726,10,50479,23,3,2,RO222
1,118,JUDEŢUL CARAŞ-SEVERIN,,11,1,40,0,5,RO422
2,50790,MUNICIPIUL REŞIŢA,,11,118,1,1,5,RO422
3,50807,REŞIŢA,320011,11,50790,9,1,5,RO422
3,50816,CÂLNIC,320001,11,50790,10,1,5,RO422
3,50825,CUPTOARE,320002,11,50790,10,1,5,RO422
3,50834,DOMAN,320003,11,50790,10,1,5,RO422
3,50861,MONIOM,320004,11,50790,11,1,5,RO422
3,50843,SECU,320005,11,50790,10,1,5,RO422
3,50852,ŢEROVA,320006,11,50790,10,1,5,RO422
2,51010,MUNICIPIUL CARANSEBEŞ,,11,118,4,1,5,RO422
3,51029,CARANSEBEŞ,325400,11,51010,9,1,5,RO422
3,51038,JUPA,325401,11,51010,11,1,5,RO422
2,50889,ORAŞ ANINA,,11,118,2,1,5,RO422
3,50898,ANINA,325100,11,50889,17,1,5,RO422
3,50905,STEIERDORF,325150,11,50889,18,1,5,RO422
2,50923,ORAŞ BĂILE HERCULANE,,11,118,2,1,5,RO422
3,50932,BĂILE HERCULANE,325200,11,50923,17,1,5,RO422
3,50941,PECINIŞCA,325201,11,50923,18,1,5,RO422
2,50969,ORAŞ BOCŞA,,11,118,2,1,5,RO422
3,50978,BOCŞA,325300,11,50969,17,1,5,RO422
2,51056,ORAŞ MOLDOVA NOUĂ,,11,118,2,1,5,RO422
3,51065,MOLDOVA NOUĂ,325500,11,51056,17,1,5,RO422
3,51074,MĂCEŞTI,325501,11,51056,18,1,5,RO422
3,51083,MOLDOVA VECHE,325550,11,51056,18,1,5,RO422
3,51092,MOLDOVIŢA,325502,11,51056,18,1,5,RO422
2,51118,ORAŞ ORAVIŢA,,11,118,2,1,5,RO422
3,51127,ORAVIŢA,325600,11,51118,17,1,5,RO422
3,51154,AGADICI,325601,11,51118,19,1,5,RO422
3,51163,BRĂDIŞORU DE JOS,325602,11,51118,19,1,5,RO422
3,51172,BROŞTENI,325603,11,51118,19,1,5,RO422
3,51136,CICLOVA MONTANĂ,325604,11,51118,18,1,5,RO422
3,51145,MARILA,325605,11,51118,18,1,5,RO422
3,51181,RĂCHITOVA,325606,11,51118,19,1,5,RO422
2,51207,ORAŞ OŢELU ROŞU,,11,118,2,1,5,RO422
3,51216,OŢELU ROŞU,325700,11,51207,17,1,5,RO422
3,51225,CIREŞA,325701,11,51207,18,1,5,RO422
3,51234,MAL,325702,11,51207,19,1,5,RO422
2,51243,ARMENIŞ,,11,118,3,3,5,RO422
3,51252,ARMENIŞ,327005,11,51243,22,3,5,RO422
3,51261,FENEŞ,327006,11,51243,23,3,5,RO422
3,51270,PLOPU,327007,11,51243,23,3,5,RO422
3,51289,SAT BĂTRÂN,327008,11,51243,23,3,5,RO422
3,51298,SUB MARGINE,327009,11,51243,23,3,5,RO422
2,51305,BĂNIA,,11,118,3,3,5,RO422
3,51314,BĂNIA,327010,11,51305,22,3,5,RO422
3,51323,GÂRBOVĂŢ,327011,11,51305,23,3,5,RO422
2,51332,BĂUŢAR,,11,118,3,3,5,RO422
3,51341,BĂUŢAR,327015,11,51332,22,3,5,RO422
3,51350,BUCOVA,327016,11,51332,23,3,5,RO422
3,51369,CORNIŞORU,327017,11,51332,23,3,5,RO422
3,51378,PREVECIORI,327018,11,51332,23,3,5,RO422
